Titre,Lien,Description,Type du bulletin,Date publication bulletin anssi,Editeur,Produits impactés,Versions concernés,CVE,CWE,CWE Description,CVSS Score,CVSS Severity,EPSS
Multiples vulnérabilités dans Microsoft Windows (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0039/,"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance. Microsoft indique que les vulnérabilités...",Avis,2025-01-14,Microsoft,"Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows","Windows Server 2012 R2 (Server Core installation) versions antérieures à 6.3.9600.22371, Windows Server 2025 versions antérieures à 10.0.26100.2894, Windows Server 2025 (Server Core installation) versions antérieures à 10.0.26100.2894, Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation) versions antérieures à 6.0.6003.23070, Windows 10 Version 1809 pour systèmes 32 bits versions antérieures à 10.0.17763.6775, Windows Server 2008 pour systèmes 32 bits Service Pack 2 versions antérieures à 1.007, Windows Server 2012 (Server Core installation) versions antérieures à 6.2.9200.25273, Windows 10 Version 22H2 pour systèmes x64 versions antérieures à 10.0.19045.5371, Windows Server 2016 (Server Core installation) versions antérieures à 10.0.14393.7699, Windows 10 Version 1607 pour systèmes x64 versions antérieures à 10.0.14393.7699, Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation) versions antérieures à 1.007, Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation) versions antérieures à 1.007, Windows 11 Version 24H2 pour systèmes ARM64 versions antérieures à 10.0.26100.2894, Windows Server 2008 pour systèmes 32 bits Service Pack 2 versions antérieures à 6.0.6003.23070, Windows Server 2019 versions antérieures à 10.0.17763.6775, Windows 10 Version 1809 pour systèmes x64 versions antérieures à 10.0.17763.6775, Windows 11 Version 24H2 pour systèmes x64 versions antérieures à 10.0.26100.2894, Windows 10 Version 22H2 pour systèmes 32 bits versions antérieures à 10.0.19045.5371, Windows 11 Version 22H2 pour systèmes ARM64 versions antérieures à 10.0.22621.4751, Windows Server 2012 versions antérieures à 1.003, Windows Server 2008 pour systèmes x64 Service Pack 2 versions antérieures à 6.0.6003.23070, Windows Server 2008 pour systèmes x64 Service Pack 2 versions antérieures à 1.007, Windows Server 2022 (Server Core installation) versions antérieures à 10.0.20348.3091, Windows 11 Version 23H2 pour systèmes ARM64 versions antérieures à 10.0.22621.4751, Windows Server 2012 (Server Core installation) versions antérieures à 1.003, Windows Server 2019 (Server Core installation) versions antérieures à 10.0.17763.6775, Windows Server 2012 R2 versions antérieures à 1.002, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 versions antérieures à 1.003, Windows Server 2022 versions antérieures à 10.0.20348.3091, Windows 10 Version 22H2 pour systèmes ARM64 versions antérieures à 10.0.19045.5371, Windows 10 Version 21H2 pour systèmes 32 bits versions antérieures à 10.0.19044.5371, Windows 11 Version 23H2 pour systèmes x64 versions antérieures à 10.0.22631.4751, Windows 11 Version 22H2 pour systèmes x64 versions antérieures à 10.0.22621.4751, Windows Server 2012 versions antérieures à 6.2.9200.25273, Windows Server 2022, 23H2 Edition (Server Core installation) versions antérieures à 10.0.25398.1369, Windows Server 2016 versions antérieures à 10.0.14393.7699, Windows 10 pour systèmes 32 bits versions antérieures à 10.0.10240.20890, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation) versions antérieures à 6.1.7601.27520, Windows 10 Version 21H2 pour systèmes x64 versions antérieures à 10.0.19044.5371, Windows Server 2012 R2 (Server Core installation) versions antérieures à 1.002, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 versions antérieures à 6.1.7601.27520, Windows 10 Version 1607 pour systèmes 32 bits versions antérieures à 10.0.14393.7699, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation) versions antérieures à 1.003, Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation) versions antérieures à 6.0.6003.23070, Windows 10 pour systèmes x64 versions antérieures à 10.0.10240.20890, Windows Server 2012 R2 versions antérieures à 6.3.9600.22371, Windows 10 Version 21H2 pour systèmes ARM64 versions antérieures à 10.0.19044.5371",CVE-2025-21211,CWE-693,CWE-693: Protection Mechanism Failure,6.8,Medium,0.000530000
Multiples vulnérabilités dans Microsoft Windows (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0039/,"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance. Microsoft indique que les vulnérabilités...",Avis,2025-01-14,Microsoft,"Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows","Windows Server 2012 R2 (Server Core installation) versions antérieures à 6.3.9600.22371, Windows Server 2025 versions antérieures à 10.0.26100.2894, Windows Server 2025 (Server Core installation) versions antérieures à 10.0.26100.2894, Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation) versions antérieures à 6.0.6003.23070, Windows 10 Version 1809 pour systèmes 32 bits versions antérieures à 10.0.17763.6775, Windows Server 2008 pour systèmes 32 bits Service Pack 2 versions antérieures à 1.007, Windows Server 2012 (Server Core installation) versions antérieures à 6.2.9200.25273, Windows 10 Version 22H2 pour systèmes x64 versions antérieures à 10.0.19045.5371, Windows Server 2016 (Server Core installation) versions antérieures à 10.0.14393.7699, Windows 10 Version 1607 pour systèmes x64 versions antérieures à 10.0.14393.7699, Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation) versions antérieures à 1.007, Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation) versions antérieures à 1.007, Windows 11 Version 24H2 pour systèmes ARM64 versions antérieures à 10.0.26100.2894, Windows Server 2008 pour systèmes 32 bits Service Pack 2 versions antérieures à 6.0.6003.23070, Windows Server 2019 versions antérieures à 10.0.17763.6775, Windows 10 Version 1809 pour systèmes x64 versions antérieures à 10.0.17763.6775, Windows 11 Version 24H2 pour systèmes x64 versions antérieures à 10.0.26100.2894, Windows 10 Version 22H2 pour systèmes 32 bits versions antérieures à 10.0.19045.5371, Windows 11 Version 22H2 pour systèmes ARM64 versions antérieures à 10.0.22621.4751, Windows Server 2012 versions antérieures à 1.003, Windows Server 2008 pour systèmes x64 Service Pack 2 versions antérieures à 6.0.6003.23070, Windows Server 2008 pour systèmes x64 Service Pack 2 versions antérieures à 1.007, Windows Server 2022 (Server Core installation) versions antérieures à 10.0.20348.3091, Windows 11 Version 23H2 pour systèmes ARM64 versions antérieures à 10.0.22621.4751, Windows Server 2012 (Server Core installation) versions antérieures à 1.003, Windows Server 2019 (Server Core installation) versions antérieures à 10.0.17763.6775, Windows Server 2012 R2 versions antérieures à 1.002, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 versions antérieures à 1.003, Windows Server 2022 versions antérieures à 10.0.20348.3091, Windows 10 Version 22H2 pour systèmes ARM64 versions antérieures à 10.0.19045.5371, Windows 10 Version 21H2 pour systèmes 32 bits versions antérieures à 10.0.19044.5371, Windows 11 Version 23H2 pour systèmes x64 versions antérieures à 10.0.22631.4751, Windows 11 Version 22H2 pour systèmes x64 versions antérieures à 10.0.22621.4751, Windows Server 2012 versions antérieures à 6.2.9200.25273, Windows Server 2022, 23H2 Edition (Server Core installation) versions antérieures à 10.0.25398.1369, Windows Server 2016 versions antérieures à 10.0.14393.7699, Windows 10 pour systèmes 32 bits versions antérieures à 10.0.10240.20890, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation) versions antérieures à 6.1.7601.27520, Windows 10 Version 21H2 pour systèmes x64 versions antérieures à 10.0.19044.5371, Windows Server 2012 R2 (Server Core installation) versions antérieures à 1.002, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 versions antérieures à 6.1.7601.27520, Windows 10 Version 1607 pour systèmes 32 bits versions antérieures à 10.0.14393.7699, Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation) versions antérieures à 1.003, Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation) versions antérieures à 6.0.6003.23070, Windows 10 pour systèmes x64 versions antérieures à 10.0.10240.20890, Windows Server 2012 R2 versions antérieures à 6.3.9600.22371, Windows 10 Version 21H2 pour systèmes ARM64 versions antérieures à 10.0.19044.5371",CVE-2025-21334,CWE-416,CWE-416: Use After Free,7.8,High,0.001440000
Multiples vulnérabilités dans Microsoft .Net (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0040/,De multiples vulnérabilités ont été découvertes dans Microsoft .Net. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et une élévation de privilèges.,Avis,2025-01-14,Microsoft,".Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net",".NET 8.0 installé sur Linux versions antérieures à 8.0.12, Microsoft .NET Framework 4.6/4.6.2 versions antérieures à 10.0.10240.20890, Microsoft .NET Framework 3.5 et 4.8.1 versions antérieures à 4.8.1.09294.01, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.02, .NET 9.0 installé sur Windows versions antérieures à 9.0.1, .NET 8.0 installé sur Mac OS versions antérieures à 8.0.12, .NET 9.0 installé sur Linux versions antérieures à 9.0.1, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 3.5 et 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.02, .NET 9.0 installé sur Mac OS versions antérieures à 9.0.1, .NET 8.0 installé sur Windows versions antérieures à 8.0.12, Microsoft .NET Framework 4.6.2 versions antérieures à 4.7.04126.02",CVE-2025-21176,CWE-126,CWE-126: Buffer Over-read,8.8,High,0.000910000
Multiples vulnérabilités dans Microsoft .Net (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0040/,De multiples vulnérabilités ont été découvertes dans Microsoft .Net. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et une élévation de privilèges.,Avis,2025-01-14,Microsoft,".Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net",".NET 8.0 installé sur Linux versions antérieures à 8.0.12, Microsoft .NET Framework 4.6/4.6.2 versions antérieures à 10.0.10240.20890, Microsoft .NET Framework 3.5 et 4.8.1 versions antérieures à 4.8.1.09294.01, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.02, .NET 9.0 installé sur Windows versions antérieures à 9.0.1, .NET 8.0 installé sur Mac OS versions antérieures à 8.0.12, .NET 9.0 installé sur Linux versions antérieures à 9.0.1, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 3.5 et 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.02, .NET 9.0 installé sur Mac OS versions antérieures à 9.0.1, .NET 8.0 installé sur Windows versions antérieures à 8.0.12, Microsoft .NET Framework 4.6.2 versions antérieures à 4.7.04126.02",CVE-2025-21173,CWE-379,CWE-379: Creation of Temporary File in Directory with Insecure Permissions,7.3,High,0.000430000
Multiples vulnérabilités dans Microsoft .Net (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0040/,De multiples vulnérabilités ont été découvertes dans Microsoft .Net. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et une élévation de privilèges.,Avis,2025-01-14,Microsoft,".Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net",".NET 8.0 installé sur Linux versions antérieures à 8.0.12, Microsoft .NET Framework 4.6/4.6.2 versions antérieures à 10.0.10240.20890, Microsoft .NET Framework 3.5 et 4.8.1 versions antérieures à 4.8.1.09294.01, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.02, .NET 9.0 installé sur Windows versions antérieures à 9.0.1, .NET 8.0 installé sur Mac OS versions antérieures à 8.0.12, .NET 9.0 installé sur Linux versions antérieures à 9.0.1, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 3.5 et 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.02, .NET 9.0 installé sur Mac OS versions antérieures à 9.0.1, .NET 8.0 installé sur Windows versions antérieures à 8.0.12, Microsoft .NET Framework 4.6.2 versions antérieures à 4.7.04126.02",CVE-2025-21172,CWE-190,CWE-190: Integer Overflow or Wraparound,7.5,High,0.000910000
Multiples vulnérabilités dans Microsoft .Net (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0040/,De multiples vulnérabilités ont été découvertes dans Microsoft .Net. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance et une élévation de privilèges.,Avis,2025-01-14,Microsoft,".Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net, .Net",".NET 8.0 installé sur Linux versions antérieures à 8.0.12, Microsoft .NET Framework 4.6/4.6.2 versions antérieures à 10.0.10240.20890, Microsoft .NET Framework 3.5 et 4.8.1 versions antérieures à 4.8.1.09294.01, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.02, .NET 9.0 installé sur Windows versions antérieures à 9.0.1, .NET 8.0 installé sur Mac OS versions antérieures à 8.0.12, .NET 9.0 installé sur Linux versions antérieures à 9.0.1, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.8 versions antérieures à 4.8.04775.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 3.5 et 4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 3.5 et 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 10.0.14393.7699, Microsoft .NET Framework 4.6.2/4.7/4.7.1/4.7.2 versions antérieures à 4.7.04126.01, Microsoft .NET Framework 4.8 versions antérieures à 4.8.04775.02, .NET 9.0 installé sur Mac OS versions antérieures à 9.0.1, .NET 8.0 installé sur Windows versions antérieures à 8.0.12, Microsoft .NET Framework 4.6.2 versions antérieures à 4.7.04126.02",CVE-2025-21171,CWE-122,CWE-122: Heap-based Buffer Overflow,7.5,High,0.000910000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21173,CWE-379,CWE-379: Creation of Temporary File in Directory with Insecure Permissions,7.3,High,0.000430000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21172,CWE-190,CWE-190: Integer Overflow or Wraparound,7.5,High,0.000910000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21178,CWE-122,CWE-122: Heap-based Buffer Overflow,8.8,High,0.000910000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21348,CWE-285,CWE-285: Improper Authorization,7.2,High,0.000500000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21344,CWE-20,CWE-20: Improper Input Validation,7.8,High,0.000530000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21176,CWE-126,CWE-126: Buffer Over-read,8.8,High,0.000910000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21405,CWE-284,CWE-284: Improper Access Control,7.3,High,0.000430000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21403,CWE-863,CWE-863: Incorrect Authorization,6.4,Medium,0.000500000
